code,location,registered,envelopes,valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Unie H.A.V.E.L.,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
530301,Neustupov,423,264,263,5,"1,90",0,"0,00",0,"0,00",26,"9,88",0,"0,00",24,"9,12",21,"7,98",3,"1,14",4,"1,52",11,"4,18",0,"0,00",0,"0,00",15,"5,70",2,"0,76",0,"0,00",11,"4,18",98,"37,26",0,"0,00",0,"0,00",9,"3,42",0,"0,00",2,"0,76",1,"0,38",0,"0,00",31,"11,78",0,"0,00"
530310,Neveklov,2080,1238,1218,153,"12,56",2,"0,16",0,"0,00",81,"6,65",1,"0,08",76,"6,23",82,"6,73",21,"1,72",8,"0,65",18,"1,47",3,"0,24",3,"0,24",147,"12,06",1,"0,08",2,"0,16",83,"6,81",376,"30,87",1,"0,08",4,"0,32",39,"3,20",1,"0,08",1,"0,08",2,"0,16",6,"0,49",106,"8,70",1,"0,08"
530344,Olbramovice,991,664,660,44,"6,66",0,"0,00",1,"0,15",41,"6,21",0,"0,00",57,"8,63",61,"9,24",9,"1,36",3,"0,45",1,"0,15",0,"0,00",0,"0,00",49,"7,42",4,"0,60",0,"0,00",28,"4,24",285,"43,18",1,"0,15",0,"0,00",20,"3,03",0,"0,00",7,"1,06",2,"0,30",1,"0,15",43,"6,51",3,"0,45"
599395,Ostrov,52,32,30,2,"6,66",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"10,00",4,"13,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"3,33",5,"16,66",0,"0,00",0,"0,00",0,"0,00",10,"33,33",0,"0,00",0,"0,00",1,"3,33",0,"0,00",1,"3,33",0,"0,00",0,"0,00",3,"10,00",0,"0,00"
530352,Ostředek,292,206,205,18,"8,78",0,"0,00",0,"0,00",15,"7,31",0,"0,00",18,"8,78",6,"2,92",2,"0,97",8,"3,90",3,"1,46",1,"0,48",0,"0,00",25,"12,19",0,"0,00",1,"0,48",12,"5,85",75,"36,58",0,"0,00",0,"0,00",12,"5,85",0,"0,00",0,"0,00",0,"0,00",0,"0,00",9,"4,39",0,"0,00"
533076,Pavlovice,168,121,119,4,"3,36",2,"1,68",0,"0,00",13,"10,92",0,"0,00",6,"5,04",15,"12,60",2,"1,68",4,"3,36",2,"1,68",0,"0,00",0,"0,00",6,"5,04",0,"0,00",0,"0,00",4,"3,36",37,"31,09",0,"0,00",1,"0,84",10,"8,40",0,"0,00",0,"0,00",0,"0,00",0,"0,00",13,"10,92",0,"0,00"
530409,Petroupim,243,161,161,21,"13,04",2,"1,24",0,"0,00",13,"8,07",0,"0,00",22,"13,66",6,"3,72",3,"1,86",2,"1,24",0,"0,00",1,"0,62",0,"0,00",13,"8,07",0,"0,00",0,"0,00",5,"3,10",61,"37,88",0,"0,00",3,"1,86",2,"1,24",0,"0,00",1,"0,62",0,"0,00",0,"0,00",6,"3,72",0,"0,00"
532649,Popovice,233,157,155,13,"8,38",0,"0,00",0,"0,00",15,"9,67",0,"0,00",10,"6,45",18,"11,61",2,"1,29",1,"0,64",1,"0,64",0,"0,00",0,"0,00",16,"10,32",0,"0,00",1,"0,64",3,"1,93",51,"32,90",0,"0,00",0,"0,00",5,"3,22",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"12,25",0,"0,00"
530441,Poříčí nad Sázavou,987,671,669,102,"15,24",0,"0,00",0,"0,00",46,"6,87",0,"0,00",63,"9,41",24,"3,58",7,"1,04",3,"0,44",9,"1,34",0,"0,00",0,"0,00",51,"7,62",0,"0,00",1,"0,14",54,"8,07",211,"31,53",2,"0,29",0,"0,00",20,"2,98",0,"0,00",2,"0,29",2,"0,29",0,"0,00",69,"10,31",3,"0,44"
530450,Postupice,1030,662,653,68,"10,41",0,"0,00",0,"0,00",30,"4,59",2,"0,30",70,"10,71",42,"6,43",7,"1,07",3,"0,45",4,"0,61",0,"0,00",0,"0,00",76,"11,63",0,"0,00",2,"0,30",17,"2,60",255,"39,05",0,"0,00",0,"0,00",20,"3,06",0,"0,00",10,"1,53",1,"0,15",2,"0,30",41,"6,27",3,"0,45"
530476,Pravonín,447,290,289,26,"8,99",0,"0,00",0,"0,00",19,"6,57",0,"0,00",22,"7,61",30,"10,38",2,"0,69",0,"0,00",9,"3,11",0,"0,00",0,"0,00",29,"10,03",0,"0,00",0,"0,00",6,"2,07",95,"32,87",0,"0,00",0,"0,00",11,"3,80",0,"0,00",6,"2,07",0,"0,00",0,"0,00",34,"11,76",0,"0,00"
530492,Přestavlky u Čerčan,296,222,221,39,"17,64",1,"0,45",0,"0,00",13,"5,88",0,"0,00",10,"4,52",10,"4,52",2,"0,90",4,"1,80",1,"0,45",0,"0,00",0,"0,00",24,"10,85",1,"0,45",0,"0,00",15,"6,78",82,"37,10",0,"0,00",0,"0,00",7,"3,16",0,"0,00",0,"0,00",0,"0,00",1,"0,45",10,"4,52",1,"0,45"
530514,Psáře,113,69,69,10,"14,49",0,"0,00",0,"0,00",5,"7,24",0,"0,00",7,"10,14",7,"10,14",1,"1,44",0,"0,00",1,"1,44",0,"0,00",0,"0,00",7,"10,14",0,"0,00",0,"0,00",3,"4,34",13,"18,84",0,"0,00",0,"0,00",6,"8,69",0,"0,00",0,"0,00",1,"1,44",0,"0,00",8,"11,59",0,"0,00"
538680,Pyšely,1399,1014,1008,175,"17,36",0,"0,00",1,"0,09",60,"5,95",0,"0,00",135,"13,39",40,"3,96",16,"1,58",7,"0,69",18,"1,78",1,"0,09",3,"0,29",146,"14,48",1,"0,09",3,"0,29",73,"7,24",223,"22,12",0,"0,00",0,"0,00",27,"2,67",0,"0,00",7,"0,69",0,"0,00",0,"0,00",70,"6,94",2,"0,19"
530522,Rabyně,235,168,168,38,"22,61",1,"0,59",0,"0,00",9,"5,35",0,"0,00",11,"6,54",11,"6,54",0,"0,00",2,"1,19",1,"0,59",0,"0,00",0,"0,00",19,"11,30",0,"0,00",0,"0,00",9,"5,35",41,"24,40",0,"0,00",0,"0,00",8,"4,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"8,92",3,"1,78"
530531,Radošovice,296,184,183,19,"10,38",1,"0,54",0,"0,00",8,"4,37",0,"0,00",20,"10,92",16,"8,74",0,"0,00",2,"1,09",6,"3,27",0,"0,00",0,"0,00",16,"8,74",1,"0,54",0,"0,00",10,"5,46",38,"20,76",0,"0,00",0,"0,00",33,"18,03",0,"0,00",1,"0,54",1,"0,54",0,"0,00",11,"6,01",0,"0,00"
530549,Rataje,140,104,104,8,"7,69",0,"0,00",0,"0,00",10,"9,61",0,"0,00",10,"9,61",11,"10,57",2,"1,92",2,"1,92",0,"0,00",0,"0,00",0,"0,00",6,"5,76",0,"0,00",0,"0,00",3,"2,88",28,"26,92",0,"0,00",0,"0,00",12,"11,53",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"11,53",0,"0,00"
532550,Ratměřice,238,156,155,18,"11,61",0,"0,00",0,"0,00",7,"4,51",1,"0,64",35,"22,58",10,"6,45",2,"1,29",0,"0,00",1,"0,64",0,"0,00",0,"0,00",10,"6,45",0,"0,00",0,"0,00",12,"7,74",41,"26,45",0,"0,00",0,"0,00",4,"2,58",0,"0,00",1,"0,64",0,"0,00",3,"1,93",10,"6,45",0,"0,00"
538710,Řehenice,366,252,252,34,"13,49",0,"0,00",0,"0,00",15,"5,95",0,"0,00",26,"10,31",8,"3,17",2,"0,79",4,"1,58",2,"0,79",0,"0,00",0,"0,00",48,"19,04",1,"0,39",1,"0,39",20,"7,93",69,"27,38",0,"0,00",0,"0,00",4,"1,58",0,"0,00",1,"0,39",0,"0,00",0,"0,00",17,"6,74",0,"0,00"
532941,Řimovice,180,108,108,7,"6,48",0,"0,00",0,"0,00",5,"4,62",0,"0,00",8,"7,40",10,"9,25",1,"0,92",1,"0,92",1,"0,92",0,"0,00",0,"0,00",18,"16,66",0,"0,00",0,"0,00",6,"5,55",27,"25,00",0,"0,00",0,"0,00",9,"8,33",0,"0,00",0,"0,00",0,"0,00",0,"0,00",15,"13,88",0,"0,00"
534382,Sázava,3090,1881,1867,216,"11,56",5,"0,26",2,"0,10",203,"10,87",2,"0,10",193,"10,33",155,"8,30",27,"1,44",7,"0,37",22,"1,17",3,"0,16",4,"0,21",180,"9,64",0,"0,00",5,"0,26",78,"4,17",515,"27,58",1,"0,05",4,"0,21",37,"1,98",0,"0,00",7,"0,37",9,"0,48",5,"0,26",182,"9,74",5,"0,26"
532231,Slověnice,31,22,22,3,"13,63",0,"0,00",0,"0,00",1,"4,54",0,"0,00",0,"0,00",3,"13,63",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"4,54",0,"0,00",0,"0,00",0,"0,00",8,"36,36",0,"0,00",0,"0,00",2,"9,09",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"18,18",0,"0,00"
530611,Smilkov,231,146,144,3,"2,08",0,"0,00",0,"0,00",15,"10,41",0,"0,00",14,"9,72",17,"11,80",1,"0,69",1,"0,69",0,"0,00",0,"0,00",0,"0,00",8,"5,55",0,"0,00",0,"0,00",1,"0,69",62,"43,05",0,"0,00",0,"0,00",10,"6,94",0,"0,00",0,"0,00",0,"0,00",0,"0,00",12,"8,33",0,"0,00"
532436,Snět,89,64,64,11,"17,18",0,"0,00",0,"0,00",3,"4,68",0,"0,00",2,"3,12",1,"1,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"17,18",0,"0,00",0,"0,00",1,"1,56",21,"32,81",0,"0,00",0,"0,00",8,"12,50",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"9,37",0,"0,00"
530638,Soběhrdy,319,227,225,23,"10,22",0,"0,00",0,"0,00",17,"7,55",0,"0,00",24,"10,66",12,"5,33",2,"0,88",1,"0,44",2,"0,88",2,"0,88",0,"0,00",25,"11,11",0,"0,00",0,"0,00",14,"6,22",74,"32,88",0,"0,00",0,"0,00",9,"4,00",0,"0,00",2,"0,88",1,"0,44",1,"0,44",16,"7,11",0,"0,00"
599387,Soutice,219,146,146,6,"4,10",0,"0,00",0,"0,00",14,"9,58",0,"0,00",11,"7,53",8,"5,47",1,"0,68",1,"0,68",4,"2,73",0,"0,00",0,"0,00",8,"5,47",0,"0,00",0,"0,00",2,"1,36",70,"47,94",0,"0,00",0,"0,00",4,"2,73",0,"0,00",0,"0,00",3,"2,05",0,"0,00",14,"9,58",0,"0,00"
599379,Stranný,82,51,51,6,"11,76",0,"0,00",0,"0,00",7,"13,72",0,"0,00",5,"9,80",6,"11,76",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"7,84",0,"0,00",0,"0,00",5,"9,80",13,"25,49",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,96",0,"0,00",0,"0,00",3,"5,88",1,"1,96"
599361,Strojetice,103,77,76,1,"1,31",0,"0,00",0,"0,00",8,"10,52",0,"0,00",7,"9,21",10,"13,15",1,"1,31",2,"2,63",1,"1,31",0,"0,00",0,"0,00",8,"10,52",0,"0,00",0,"0,00",4,"5,26",23,"30,26",0,"0,00",1,"1,31",3,"3,94",0,"0,00",1,"1,31",0,"0,00",0,"0,00",6,"7,89",0,"0,00"
530689,Struhařov,670,461,459,59,"12,85",1,"0,21",2,"0,43",24,"5,22",0,"0,00",32,"6,97",35,"7,62",7,"1,52",2,"0,43",5,"1,08",0,"0,00",1,"0,21",48,"10,45",0,"0,00",1,"0,21",15,"3,26",180,"39,21",0,"0,00",0,"0,00",10,"2,17",0,"0,00",2,"0,43",0,"0,00",1,"0,21",31,"6,75",3,"0,65"
530701,Střezimíř,263,174,174,12,"6,89",0,"0,00",0,"0,00",5,"2,87",0,"0,00",17,"9,77",12,"6,89",1,"0,57",2,"1,14",6,"3,44",0,"0,00",0,"0,00",16,"9,19",0,"0,00",0,"0,00",1,"0,57",76,"43,67",0,"0,00",0,"0,00",7,"4,02",1,"0,57",0,"0,00",0,"0,00",0,"0,00",18,"10,34",0,"0,00"
530719,Studený,82,54,54,8,"14,81",1,"1,85",0,"0,00",3,"5,55",0,"0,00",8,"14,81",7,"12,96",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",2,"3,70",0,"0,00",0,"0,00",0,"0,00",18,"33,33",1,"1,85",0,"0,00",5,"9,25",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,85",0,"0,00"
532509,Šetějovice,48,38,38,3,"7,89",0,"0,00",0,"0,00",4,"10,52",0,"0,00",4,"10,52",1,"2,63",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"2,63",0,"0,00",0,"0,00",1,"2,63",15,"39,47",0,"0,00",0,"0,00",5,"13,15",0,"0,00",0,"0,00",0,"0,00",0,"0,00",4,"10,52",0,"0,00"
530751,Tehov,249,165,165,3,"1,81",0,"0,00",0,"0,00",21,"12,72",0,"0,00",13,"7,87",15,"9,09",1,"0,60",2,"1,21",0,"0,00",0,"0,00",0,"0,00",11,"6,66",0,"0,00",0,"0,00",8,"4,84",56,"33,93",0,"0,00",0,"0,00",7,"4,24",0,"0,00",1,"0,60",0,"0,00",0,"0,00",26,"15,75",1,"0,60"
530760,Teplýšovice,383,289,288,22,"7,63",0,"0,00",0,"0,00",25,"8,68",0,"0,00",41,"14,23",17,"5,90",6,"2,08",2,"0,69",3,"1,04",0,"0,00",0,"0,00",26,"9,02",0,"0,00",1,"0,34",4,"1,38",96,"33,33",0,"0,00",1,"0,34",24,"8,33",0,"0,00",3,"1,04",0,"0,00",0,"0,00",17,"5,90",0,"0,00"
530778,Tichonice,179,137,137,16,"11,67",0,"0,00",0,"0,00",14,"10,21",0,"0,00",5,"3,64",9,"6,56",0,"0,00",0,"0,00",5,"3,64",1,"0,72",0,"0,00",10,"7,29",1,"0,72",0,"0,00",5,"3,64",50,"36,49",0,"0,00",0,"0,00",2,"1,45",0,"0,00",0,"0,00",6,"4,37",0,"0,00",13,"9,48",0,"0,00"
532592,Tisem,184,128,128,8,"6,25",0,"0,00",0,"0,00",15,"11,71",0,"0,00",12,"9,37",7,"5,46",3,"2,34",0,"0,00",1,"0,78",0,"0,00",0,"0,00",12,"9,37",0,"0,00",0,"0,00",6,"4,68",42,"32,81",0,"0,00",0,"0,00",3,"2,34",0,"0,00",0,"0,00",0,"0,00",0,"0,00",19,"14,84",0,"0,00"
532541,Tomice,105,75,75,4,"5,33",0,"0,00",0,"0,00",4,"5,33",0,"0,00",2,"2,66",8,"10,66",0,"0,00",0,"0,00",2,"2,66",1,"1,33",0,"0,00",2,"2,66",0,"0,00",0,"0,00",0,"0,00",26,"34,66",0,"0,00",0,"0,00",13,"17,33",0,"0,00",0,"0,00",0,"0,00",1,"1,33",12,"16,00",0,"0,00"
530816,Trhový Štěpánov,1029,643,634,62,"9,77",0,"0,00",1,"0,15",42,"6,62",0,"0,00",48,"7,57",40,"6,30",5,"0,78",7,"1,10",6,"0,94",0,"0,00",0,"0,00",59,"9,30",0,"0,00",0,"0,00",25,"3,94",217,"34,22",0,"0,00",2,"0,31",45,"7,09",0,"0,00",6,"0,94",1,"0,15",2,"0,31",66,"10,41",0,"0,00"
532304,Třebešice,82,68,68,13,"19,11",0,"0,00",0,"0,00",3,"4,41",0,"0,00",8,"11,76",5,"7,35",1,"1,47",0,"0,00",1,"1,47",0,"0,00",0,"0,00",15,"22,05",0,"0,00",0,"0,00",3,"4,41",14,"20,58",0,"0,00",0,"0,00",2,"2,94",0,"0,00",0,"0,00",0,"0,00",0,"0,00",3,"4,41",0,"0,00"
530841,Týnec nad Sázavou,4550,2943,2922,295,"10,09",5,"0,17",0,"0,00",175,"5,98",4,"0,13",272,"9,30",265,"9,06",33,"1,12",33,"1,12",36,"1,23",0,"0,00",5,"0,17",307,"10,50",3,"0,10",5,"0,17",104,"3,55",999,"34,18",1,"0,03",8,"0,27",55,"1,88",0,"0,00",9,"0,30",4,"0,13",20,"0,68",272,"9,30",12,"0,41"
532061,Václavice,455,290,289,30,"10,38",0,"0,00",0,"0,00",27,"9,34",0,"0,00",41,"14,18",12,"4,15",0,"0,00",1,"0,34",13,"4,49",0,"0,00",0,"0,00",32,"11,07",0,"0,00",1,"0,34",5,"1,73",85,"29,41",0,"0,00",1,"0,34",10,"3,46",0,"0,00",4,"1,38",1,"0,34",2,"0,69",21,"7,26",3,"1,03"
530867,Veliš,270,189,189,9,"4,76",0,"0,00",0,"0,00",9,"4,76",0,"0,00",16,"8,46",15,"7,93",0,"0,00",2,"1,05",1,"0,52",0,"0,00",1,"0,52",6,"3,17",0,"0,00",0,"0,00",8,"4,23",71,"37,56",0,"0,00",1,"0,52",23,"12,16",0,"0,00",0,"0,00",2,"1,05",0,"0,00",25,"13,22",0,"0,00"
530883,Vlašim,9453,5687,5644,504,"8,92",9,"0,15",8,"0,14",534,"9,46",2,"0,03",368,"6,52",465,"8,23",57,"1,00",32,"0,56",61,"1,08",2,"0,03",2,"0,03",525,"9,30",2,"0,03",2,"0,03",216,"3,82",1862,"32,99",2,"0,03",7,"0,12",309,"5,47",3,"0,05",30,"0,53",12,"0,21",8,"0,14",610,"10,80",12,"0,21"
532614,Vodslivy,84,43,43,5,"11,62",0,"0,00",0,"0,00",3,"6,97",0,"0,00",1,"2,32",0,"0,00",0,"0,00",1,"2,32",2,"4,65",1,"2,32",0,"0,00",4,"9,30",0,"0,00",0,"0,00",2,"4,65",10,"23,25",0,"0,00",0,"0,00",5,"11,62",0,"0,00",0,"0,00",0,"0,00",1,"2,32",8,"18,60",0,"0,00"
530891,Vojkov,427,250,249,21,"8,43",1,"0,40",1,"0,40",23,"9,23",1,"0,40",15,"6,02",23,"9,23",2,"0,80",1,"0,40",1,"0,40",0,"0,00",0,"0,00",27,"10,84",0,"0,00",0,"0,00",7,"2,81",90,"36,14",1,"0,40",0,"0,00",14,"5,62",2,"0,80",3,"1,20",0,"0,00",0,"0,00",16,"6,42",0,"0,00"
530905,Votice,3676,2230,2219,208,"9,37",4,"0,18",0,"0,00",196,"8,83",1,"0,04",182,"8,20",167,"7,52",15,"0,67",15,"0,67",34,"1,53",7,"0,31",2,"0,09",231,"10,41",1,"0,04",0,"0,00",90,"4,05",779,"35,10",0,"0,00",4,"0,18",74,"3,33",1,"0,04",10,"0,45",4,"0,18",3,"0,13",187,"8,42",4,"0,18"
530913,Vracovice,326,201,199,14,"7,03",1,"0,50",0,"0,00",14,"7,03",0,"0,00",15,"7,53",9,"4,52",0,"0,00",3,"1,50",6,"3,01",0,"0,00",0,"0,00",22,"11,05",0,"0,00",0,"0,00",10,"5,02",67,"33,66",3,"1,50",0,"0,00",22,"11,05",0,"0,00",0,"0,00",1,"0,50",0,"0,00",12,"6,03",0,"0,00"
530921,Vranov,332,244,244,29,"11,88",0,"0,00",0,"0,00",11,"4,50",0,"0,00",26,"10,65",21,"8,60",2,"0,81",1,"0,40",3,"1,22",1,"0,40",1,"0,40",28,"11,47",0,"0,00",1,"0,40",14,"5,73",80,"32,78",1,"0,40",0,"0,00",14,"5,73",0,"0,00",0,"0,00",0,"0,00",0,"0,00",11,"4,50",0,"0,00"
530948,Vrchotovy Janovice,785,492,488,24,"4,91",1,"0,20",0,"0,00",39,"7,99",0,"0,00",49,"10,04",38,"7,78",7,"1,43",6,"1,22",3,"0,61",1,"0,20",1,"0,20",54,"11,06",0,"0,00",0,"0,00",19,"3,89",174,"35,65",0,"0,00",2,"0,40",12,"2,45",0,"0,00",3,"0,61",1,"0,20",1,"0,20",52,"10,65",1,"0,20"
532266,Všechlapy,84,65,64,17,"26,56",0,"0,00",0,"0,00",4,"6,25",0,"0,00",6,"9,37",5,"7,81",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",7,"10,93",0,"0,00",0,"0,00",7,"10,93",11,"17,18",0,"0,00",0,"0,00",1,"1,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",6,"9,37",0,"0,00"
513482,Vysoký Újezd,163,113,113,20,"17,69",0,"0,00",0,"0,00",11,"9,73",0,"0,00",1,"0,88",12,"10,61",3,"2,65",5,"4,42",4,"3,53",1,"0,88",0,"0,00",3,"2,65",0,"0,00",0,"0,00",8,"7,07",30,"26,54",0,"0,00",0,"0,00",2,"1,76",0,"0,00",8,"7,07",0,"0,00",1,"0,88",4,"3,53",0,"0,00"
571415,Xaverov,49,36,36,3,"8,33",0,"0,00",0,"0,00",6,"16,66",0,"0,00",10,"27,77",4,"11,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",5,"13,88",0,"0,00",0,"0,00",0,"0,00",3,"8,33",0,"0,00",0,"0,00",4,"11,11",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"2,77",0,"0,00"
531022,Zdislavice,462,320,318,18,"5,66",1,"0,31",0,"0,00",23,"7,23",0,"0,00",25,"7,86",34,"10,69",2,"0,62",1,"0,31",7,"2,20",0,"0,00",0,"0,00",24,"7,54",0,"0,00",0,"0,00",10,"3,14",120,"37,73",0,"0,00",0,"0,00",24,"7,54",0,"0,00",6,"1,88",0,"0,00",1,"0,31",22,"6,91",0,"0,00"
531049,Zvěstov,303,178,178,20,"11,23",0,"0,00",0,"0,00",16,"8,98",0,"0,00",21,"11,79",6,"3,37",1,"0,56",2,"1,12",4,"2,24",0,"0,00",0,"0,00",10,"5,61",0,"0,00",0,"0,00",6,"3,37",65,"36,51",0,"0,00",0,"0,00",10,"5,61",0,"0,00",1,"0,56",0,"0,00",0,"0,00",15,"8,42",1,"0,56"
